,净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配,MA_5,MA_10,MA_20,MA_30,Volatility_5,Volatility_20,Momentum_5,Momentum_10,RSI_14,BB_Middle,BB_Upper,BB_Lower,BB_Position,Price_Rank_20,day_of_week,month,quarter,is_month_end,is_quarter_end,trading_status,abnormal_move,return_1d,return_5d,return_20d,volatility_5d,volatility_20d,max_drawdown_20,day_sin,day_cos,month_sin,month_cos
757,2015-11-06,1.78,1.919,2.18,1.0,1.0,1,1.7280000000000002,1.7401,1.7026999999999997,1.6354666666666666,3.129277871969828,2.8608033468719394,0.02771362586605086,-0.003917179630665846,60.16666666666667,1.7026999999999997,1.8238716485860267,1.5815283514139726,0.8189690034840141,0.9322916666666672,4,11,4,0,0,2.0,0,0.0218,0.02930000000000002,0.14440000000000003,0.031292778719698267,0.028608033468719395,-0.06413831567205801,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
758,2015-11-09,1.814,1.953,1.91,1.0,1.0,1,1.7551999999999999,1.7449999999999999,1.7127499999999998,1.6456666666666668,2.3520140305703987,2.7803246213347115,0.08104886769964259,0.027762039660056637,59.49152542372882,1.7127499999999998,1.8359218952905922,1.5895781047094073,0.91101096869999,1.0,0,11,4,0,0,2.0,0,0.0191,0.07960000000000003,0.12490000000000002,0.023520140305703974,0.027803246213347114,-0.06413831567205801,0.0,1.0,-0.5000000000000004,0.8660254037844384
759,2015-11-10,1.822,1.961,0.44,1.0,1.0,1,1.784,1.7479,1.72235,1.6558333333333333,2.2848304094615015,2.7787566322102837,0.08581644815256273,0.016174010039040843,69.17148362235068,1.72235,1.8482643819384839,1.5964356180615162,0.8957053930848209,1.0,1,11,4,0,0,2.0,0,0.0044,0.08400000000000002,0.11880000000000003,0.022848304094615003,0.027787566322102837,-0.06413831567205801,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
760,2015-11-11,1.86,1.999,2.09,1.0,1.0,1,1.8036,1.7605,1.7353,1.6680333333333333,1.4366384374643515,2.7392044081217617,0.055618615209988675,0.0726643598615917,65.81196581196582,1.7353,1.8619376513397383,1.6086623486602618,0.9923496238313044,1.0,2,11,4,0,0,2.0,0,0.0209,0.054800000000000015,0.15750000000000003,0.014366384374643496,0.027392044081217617,-0.06413831567205801,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
761,2015-11-12,1.866,2.005,0.32,1.0,1.0,1,1.8284000000000002,1.7734,1.7458500000000001,1.6801000000000001,0.9262667002543127,2.6719370068212798,0.07118254879448926,0.07426597582037986,59.89974937343359,1.7458500000000001,1.879293897141134,1.6124061028588663,0.9501891902667012,1.0,3,11,4,0,0,2.0,0,0.0032,0.06940000000000002,0.12700000000000003,0.009262667002543102,0.026719370068212796,-0.06413831567205801,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
762,2015-11-13,1.801,1.94,-3.48,1.0,1.0,1,1.8326,1.7803,1.7523,1.691633333333333,2.2413678859125326,2.8228941382541217,0.01179775280898876,0.039838337182448,54.07239819004524,1.7523,1.883159667703926,1.621440332296074,0.6860771957261317,0.7325102880658431,4,11,4,0,0,2.0,0,-0.0348,0.01280000000000002,0.08190000000000003,0.02241367885912531,0.028228941382541214,-0.06413831567205801,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
763,2015-11-16,1.829,1.968,1.55,1.0,1.0,1,1.8356000000000001,1.7954,1.7608500000000002,1.7026,2.1798921991694944,2.817798506112997,0.008269018743109147,0.0899880810488678,54.07239819004524,1.7608500000000002,1.8880618415540864,1.633638158445914,0.7678602839462262,0.8477366255144028,0,11,4,0,0,2.0,0,0.0155,0.00920000000000002,0.10580000000000002,0.02179892199169493,0.02817798506112997,-0.06413831567205801,0.0,1.0,-0.5000000000000004,0.8660254037844384
764,2015-11-17,1.812,1.951,-0.93,1.0,1.0,1,1.8336,1.8088000000000002,1.7663499999999999,1.7139,2.2252977328887957,2.7895387281393815,-0.005488474204171201,0.07985697258641244,59.74999999999999,1.7663499999999999,1.892354636506184,1.6403453634938157,0.6811441279692899,0.7777777777777777,1,11,4,0,0,2.0,0,-0.009300000000000001,-0.004499999999999981,0.07000000000000002,0.022252977328887945,0.02789538728139382,-0.06413831567205801,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
765,2015-11-18,1.778,1.917,-1.88,1.0,1.0,1,1.8172000000000001,1.8104,1.7741,1.7241,1.9434068024991615,2.5908840190174485,-0.04408602150537633,0.009080590238365494,54.75638051044082,1.7741,1.8805269455393936,1.6676730544606064,0.5183224275592709,0.5319148936170213,2,11,4,0,0,2.0,0,-0.018799999999999997,-0.044199999999999975,0.09760000000000002,0.0194340680249916,0.025908840190174483,-0.06413831567205801,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
766,2015-11-19,1.81,1.949,1.8,1.0,1.0,1,1.8060000000000003,1.8172000000000001,1.779,1.7332999999999998,2.2596172242218406,2.335820378818814,-0.030010718113612,0.039035591274397374,58.51528384279476,1.779,1.8823685282452152,1.6756314717547847,0.6499489280066976,0.7021276595744681,3,11,4,0,0,2.0,0,0.018000000000000002,-0.029399999999999975,0.06080000000000002,0.022596172242218392,0.023358203788188144,-0.06413831567205801,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
